year,round,college_code,college_name,branch_code,branch_name,college_status,college_home_university,seat_pool,category,stage,cutoff_rank,cutoff_percentile
2025,3,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,,,STATE,DEFROBCS,I,174647,26.7336064
2025,3,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,,,STATE,EWS,I,71160,78.2722320
2025,3,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,GOPENS,I,14271,95.9185080
2025,3,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,GSTS,I,65065,80.0000000
2025,3,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,GOBCS,I,16933,95.1095384
2025,3,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,GSEBCS,I,33196,90.1729075
2025,3,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,TFWS,I,15807,95.4261304
2025,3,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,DEFRSEBC,I,96522,68.9620341
2025,3,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,GOPENS,I,36139,89.2945239
2025,3,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,GVJS,I,72602,77.5384615
2025,3,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,GOBCS,I,41730,87.6322867
2025,3,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,TFWS,I,43334,87.1376478
2025,3,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,EWS,I,104736,65.6307130
2025,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,GOPENS,I,26387,92.2706158
2025,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,GSTS,I,85674,73.1347962
2025,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,GNT1S,I,35310,89.6391842
2025,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,GNT3S,I,49949,85.0571556
2025,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,GOBCS,I,32705,90.4110066
2025,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,LOPENS,I,28486,91.6995640
2025,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,LNT2S,I,70691,78.4242636
2025,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,TFWS,I,36832,89.1476381
2025,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,EWS,I,81885,74.0630785
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,HOME_TO_HOME,GOBCH,I,61965,82.4696038
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,HOME_TO_HOME,LOBCH,I,56460,84.3005134
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,GOPENO,I,30155,91.7720943
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,GSCO,I,36428,90.0233934
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,GNT1O,I,97708,70.9247292
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,GSEBCO,I,100151,70.0246042
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,HOME_TO_HOME,GSCH,I,200043,4.7274462
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,HOME_TO_HOME,GOBCH,I,134585,51.5716400
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,OTHER_TO_OTHER,GOPENO,I,81826,74.0630785
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,OTHER_TO_OTHER,GOBCO,I,112562,62.1365556
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,HOME_TO_HOME,GOPENH,I,152507,42.2674623
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,HOME_TO_HOME,LOPENH,I,180133,22.8214173
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,HOME_TO_OTHER,GOPENH,I,203123,0.9371709
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,OTHER_TO_OTHER,GOPENO,I,189373,15.3499592
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,HOME_TO_HOME,GOPENH,I,141682,47.8015007
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,HOME_TO_HOME,GSCH,I,167133,32.3446384
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,HOME_TO_HOME,GOBCH,I,162429,35.9295868
2025,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,HOME_TO_HOME,LOPENH,I,62209,81.1295102
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,93852,69.8941051
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,106305,64.7148712
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GVJH,I,102744,66.2972028
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT3H,I,140318,49.1540892
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,110571,63.2000580
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSEBCH,I,201943,2.5131625
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,99478,67.8236662
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,131452,53.2657343
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LNT1H,II,138179,49.7291102
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,61363,81.3270637
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,105291,65.5190641
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GNT2O,I,111322,62.8632493
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,90944,71.0971787
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSTO,II,159287,37.6293706
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,95093,69.3295893
2025,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,190882,13.9047479
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,47359,85.9011570
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,56585,82.8811189
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GVJH,I,71846,78.1688442
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT2H,I,68324,79.0279720
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,55537,83.2103258
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSEBCH,I,60109,81.8021201
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,53625,83.9020979
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,65315,79.9894700
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,25397,92.5853623
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,54945,83.4741816
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,40958,87.9235179
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,48787,85.4112341
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,27702,91.8738016
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSCO,I,78475,75.4880541
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOBCO,I,33477,90.1551333
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSEBCO,I,93398,70.2033567
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,37043,89.1256809
2025,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,52225,84.3296195
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,66482,79.7185003
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,125162,56.5039753
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,106823,64.3871019
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,87783,72.1028020
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,99429,67.8236662
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LSEBCH,II,116300,60.4378874
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,67396,79.6033896
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GVJO,I,125459,56.2929777
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GNT2O,I,81939,74.0630785
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,70629,78.4242636
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,84250,73.5570613
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,53947,83.7934335
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOBCO,I,69186,78.6167398
2025,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,88866,71.6607627
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,69456,78.6137148
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,97939,68.3753318
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT1H,I,121762,57.8195751
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT2H,I,97186,68.4887011
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,81515,74.5404987
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSEBCH,I,195138,9.8110718
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,77276,75.6538462
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,83870,73.6159498
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LSEBCH,I,191070,13.6137728
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,PWDOPENH,I,198919,5.9918095
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,52140,84.4752545
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,75651,76.7694659
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GNT1O,I,72296,77.9513058
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,54447,83.7239356
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,69912,78.5819586
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSEBCO,I,119262,59.1762367
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,DEFOPENS,I,65891,79.9072027
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,75438,76.8955509
2025,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,191349,13.3124347
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,108975,63.5767823
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,123862,57.0133407
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT3H,I,156581,39.3601986
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,113407,61.6834321
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSEBCH,I,150536,43.1964993
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,136685,50.5909012
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,138767,49.4020979
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LNT1H,II,120939,58.4401523
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,94277,69.4936445
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,118986,59.1762367
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,95336,69.3295893
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,67037,79.6925092
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSCO,I,199877,4.8178570
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,97027,68.4887011
2025,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,201909,2.5131625
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,19760,94.2892243
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,24131,92.9765542
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,25869,92.4172762
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,20779,93.9467062
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSTO,I,173946,28.2789485
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOBCO,I,23429,93.1848615
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,19151,94.4741287
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,20575,94.0166833
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSEBCH,I,39710,88.2484746
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,PWDROBC,I,90718,71.1730870
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,27980,91.7968608
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,35804,89.4898417
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,19995,94.2050981
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,41097,87.9159305
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LSCH,I,86350,72.7429418
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,47715,85.8501253
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOBCO,I,72185,78.0104170
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,32088,90.6221224
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,33076,90.3035355
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,29443,91.3593874
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LSCH,I,64301,80.4732503
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,31146,90.8833776
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,50352,84.9728618
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,54091,83.7674516
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,44905,86.6751751
2025,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GVJH,I,104413,65.6692751
