year,round,college_code,college_name,branch_code,branch_name,college_status,college_home_university,seat_pool,category,stage,cutoff_rank,cutoff_percentile
2024,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,LOBCS,I,48807,83.1469549
2024,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,TFWS,I,52116,81.9341840
2024,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,EWS,I,101168,60.6237408
2024,3,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,LSTS,II,139021,38.8659877
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,HOME_TO_HOME,GOPENH,I,58918,80.9512783
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,HOME_TO_HOME,GSCH,I,101902,63.2687832
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,HOME_TO_HOME,GOBCH,I,78502,73.6262684
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,HOME_TO_HOME,LOBCH,I,60193,80.5269954
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,HOME_TO_OTHER,GSTH,I,87376,70.2091815
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,GSCO,I,38214,87.9872713
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,LOPENO,I,19750,93.8820380
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,GVJO,I,153310,32.0979389
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,STATE,EWS,I,115223,57.1959853
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,HOME_TO_HOME,GOPENH,I,108245,57.2537563
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,HOME_TO_HOME,GOBCH,I,149613,30.9541920
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,HOME_TO_HOME,LOPENH,I,132176,43.5298862
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,HOME_TO_HOME,LSCH,I,132982,42.8773305
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,HOME_TO_HOME,GOPENH,I,159191,22.5020163
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,HOME_TO_OTHER,GOBCH,I,115971,53.7424491
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,OTHER_TO_OTHER,LOPENO,I,163269,19.1157452
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,HOME_TO_HOME,GOPENH,I,109950,56.9588351
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,HOME_TO_HOME,GOBCH,I,144222,34.8626522
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,OTHER_TO_OTHER,GOPENO,I,101298,60.6237408
2024,3,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,OTHER_TO_OTHER,GOBCO,I,112108,55.2318816
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,110025,56.9588351
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,125827,47.4576949
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,111930,55.2318816
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,76748,72.3242844
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LNT1H,I,151306,29.3071786
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,79206,71.3988776
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,92376,65.4406319
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GNT2O,I,154314,27.4048925
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,88311,67.5033807
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,47551,83.6393990
2024,3,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,176930,3.8939900
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,46127,84.2156613
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,72403,74.1162962
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSTH,I,127483,46.3657898
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,56190,80.5358903
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,41333,85.8772819
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LSCH,I,61181,78.5613347
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LNT3H,I,118461,52.0276576
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,44412,84.7973394
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,GSEBCH,I,63148,77.8250739
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,19120,93.6711065
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,51812,82.1493863
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSTO,I,76610,72.5041736
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,30547,89.7106951
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,40981,86.0755637
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSCO,I,58912,79.4895283
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LNT2O,I,73513,73.7743452
2024,3,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,69351,75.3410409
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,82805,69.7639628
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT1H,I,120405,50.8618056
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT2H,I,107905,57.3310702
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT3H,I,163989,18.5574725
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,90376,66.1855163
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,98275,62.8351694
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LSCH,I,106381,58.1588042
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,99417,62.7216425
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,GSEBCH,I,139919,38.5392182
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,61206,78.5613347
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,76494,72.5041736
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GVJO,I,92787,65.3627105
2024,3,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,72739,73.8893284
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,68681,75.6212581
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT1H,I,78959,71.4038201
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,76611,72.5041736
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,72666,73.8893284
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,88512,67.5033807
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,GSEBCH,I,74112,73.4468855
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,LSEBCH,II,90190,66.1855163
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,49988,82.7099252
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,64393,77.2074577
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,58872,79.5235744
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,45392,84.4941393
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LNT1O,I,155900,25.6482713
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOBCO,I,52078,81.9801476
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,60809,78.9120215
2024,3,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,132772,43.1231034
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,109010,57.1959853
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,130589,44.4778985
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GVJH,I,134246,42.2200941
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT3H,I,155891,25.6482713
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,116789,52.9935209
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,86644,68.0717863
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,125058,47.9842799
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,GSEBCH,I,70046,75.1972801
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,92373,65.4406319
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,109477,57.1543272
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSTO,I,101849,60.5467050
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GVJO,I,153158,27.9969458
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,103098,60.2921536
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,90881,65.9366282
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,97424,63.0701676
2024,3,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,161074,21.3531102
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,15510,94.8262965
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,18370,93.8767748
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,16187,94.5996586
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LSEBCH,I,59356,79.3458895
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,42810,85.3426422
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,19278,93.6359026
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,53038,81.7098306
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSCO,I,51617,82.1766955
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,36432,87.5598503
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,28643,90.3886926
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,33797,88.5679854
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,26595,91.1268781
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSCO,I,74655,73.3652047
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,59636,79.1872032
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,96092,63.2687832
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,LVJH,I,159294,22.5020163
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,LSEBCH,II,127786,46.3657898
2024,3,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,LSCO,I,64615,77.1713278
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,GOPENS,I,80173,70.8722936
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,GOBCS,I,81637,70.4092512
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,LOPENS,I,63277,77.8250739
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,54477,81.1614491
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,147090,32.8344132
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,GOPENS,I,24454,91.8342241
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,GSTS,I,127179,46.3828235
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,GOBCS,I,26481,91.1978661
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,GSEBCS,I,65016,76.9332320
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,LOPENS,I,20972,93.0070517
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,LSCS,I,26699,91.0655077
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,LSEBCS,I,70958,74.6830629
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,31340,89.3907269
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,GOPENS,I,31007,89.4907774
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,GSTS,I,146271,33.5585964
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,GNT1S,I,47563,83.6393990
2024,3,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,GSEBCS,I,88687,67.2944770
