year,round,college_code,college_name,branch_code,branch_name,college_status,college_home_university,seat_pool,category,stage,cutoff_rank,cutoff_percentile
2025,4,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,,,STATE,GOPENS,I,28216,91.7377622
2025,4,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,,,STATE,GNT2S,I,55787,83.2058578
2025,4,01002,"Government College of Engineering, Amravati",0100219110,Civil Engineering,,,STATE,GOBCS,I,44981,86.6751751
2025,4,01002,"Government College of Engineering, Amravati",0100224210,Computer Science and Engineering,,,STATE,DEFOPENS,I,27996,91.7968608
2025,4,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,,,STATE,GOPENS,I,13465,96.1512986
2025,4,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,,,STATE,GNT2S,I,24489,92.8770798
2025,4,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,,,STATE,LOPENS,I,15196,95.6356670
2025,4,01002,"Government College of Engineering, Amravati",0100224610,Information Technology,,,STATE,EWS,I,25512,92.5540912
2025,4,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,,,STATE,GOPENS,I,25688,92.5218400
2025,4,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,,,STATE,GOBCS,I,28160,91.7513251
2025,4,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,,,STATE,GSEBCS,I,50107,85.0571556
2025,4,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,,,STATE,LOBCS,I,21656,93.7361801
2025,4,01002,"Government College of Engineering, Amravati",0100229310,Electrical Engineering,,,STATE,EWS,I,62811,81.0133535
2025,4,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,GOPENS,I,14458,95.8324651
2025,4,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,GSCS,I,34764,89.8231024
2025,4,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,GVJS,I,57875,82.4521073
2025,4,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,GSEBCS,I,34019,90.0175917
2025,4,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,LOPENS,I,16085,95.3847746
2025,4,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,DEFRSEBC,I,113654,61.6834321
2025,4,01002,"Government College of Engineering, Amravati",0100237210,Electronics and Telecommunication Engg,,,STATE,EWS,I,33700,90.0917161
2025,4,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,GOPENS,I,31618,90.6688280
2025,4,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,GVJS,I,114704,60.9090909
2025,4,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,GOBCS,I,34378,89.8617670
2025,4,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,DEFOPENS,I,174647,26.7336064
2025,4,01002,"Government College of Engineering, Amravati",0100246610,Instrumentation Engineering,,,STATE,EWS,I,67532,79.6033896
2025,4,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,GOPENS,I,34696,89.8231024
2025,4,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,GNT3S,I,57142,82.8372770
2025,4,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,LOPENS,I,35067,89.6827150
2025,4,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,TFWS,I,43009,87.3029561
2025,4,01002,"Government College of Engineering, Amravati",0100261210,Mechanical Engineering,,,STATE,LSTS,II,134539,51.5716400
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,HOME_TO_HOME,GOBCH,I,80909,76.7694659
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,HOME_TO_HOME,LOBCH,I,62939,82.2763176
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,GSCO,I,38096,89.5766345
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,LOPENO,I,42343,88.3220112
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100550310,Food Technology,,,OTHER_TO_OTHER,GSEBCO,I,45570,87.3714390
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,HOME_TO_HOME,GOPENH,I,150631,43.0314730
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,HOME_TO_HOME,LOPENH,I,165438,33.0802795
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100551710,Oil and Paints Technology,,,HOME_TO_OTHER,GVJH,I,103454,66.1695365
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,HOME_TO_HOME,LOPENH,I,180133,22.8214173
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,HOME_TO_HOME,LOBCH,I,196887,7.9877752
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100552410,Paper and Pulp Technology,,,OTHER_TO_OTHER,GOPENO,I,165129,33.4650350
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,HOME_TO_HOME,LOPENH,I,112652,62.0615406
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,HOME_TO_HOME,LSCH,I,167133,32.3446384
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,HOME_TO_OTHER,GSCH,I,148516,43.7443400
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,OTHER_TO_OTHER,GOBCO,I,133438,52.3622324
2025,4,01005,"Sant Gadge Baba Amravati University,Amravati",0100552710,Petro Chemical Engineering,,,STATE,TFWS,I,101966,66.4263323
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,117854,59.9607019
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,122678,57.5410529
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,123239,57.4017459
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,138703,49.6043895
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,GSEBCH,I,136999,50.5909012
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,85414,73.2612864
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,121797,57.8195751
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GNT2O,I,161009,36.1161649
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,91965,70.6189283
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,130986,53.6771201
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSTO,II,132654,52.8806012
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,93671,69.8941051
2025,4,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,200442,4.3158445
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,55537,83.2103258
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT1H,I,80948,74.9785452
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GNT2H,I,63986,80.6021790
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,62065,81.1324174
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,50678,84.8736599
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,69223,78.6167398
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,38496,88.6328671
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,58613,82.3322294
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,68976,78.6729363
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,35701,89.4914664
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LNT2O,I,174910,26.6274079
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOBCO,I,82664,73.8000589
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,47387,85.9011570
2025,4,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,94939,69.4561708
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,79691,75.2107280
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,128342,54.5872518
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSTH,I,198152,6.9235509
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,93669,69.8941051
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,117188,60.3213757
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,GSEBCH,I,107450,64.3453843
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,62090,81.1324174
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GVJO,I,126416,55.6405756
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GNT2O,I,109550,63.4714222
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,91299,70.7504568
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,120657,58.4401523
2025,4,01012,"Government College of Engineering,Yavatmal",0101229310,Electrical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LNT1O,I,174943,26.6274079
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,81515,74.5404987
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,126316,55.6405756
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,85094,73.2612864
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,92811,70.5005064
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LSCH,I,113195,61.7969670
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOBCH,I,99505,67.8236662
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,GSEBCH,I,85978,72.8948543
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,57864,82.4521073
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,94277,69.4936445
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,80587,75.1620214
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSEBCO,I,104578,65.6692751
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,86633,72.6730266
2025,4,01012,"Government College of Engineering,Yavatmal",0101237210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,176793,25.4595013
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,108187,63.8244514
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,146804,45.3566434
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,113223,61.7969670
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,134443,51.7009371
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_OTHER,GSEBCH,I,134709,51.5716400
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,92903,70.2628092
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSCO,I,117084,60.3213757
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,135680,50.9683037
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LOPENO,I,100960,66.9498069
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LSCO,I,142596,47.3563218
2025,4,01012,"Government College of Engineering,Yavatmal",0101261210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,203088,1.0219184
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,24012,92.9975430
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,24856,92.7805181
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSEBCH,I,39710,88.2484746
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,18245,94.7424061
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,29437,91.3593874
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSTO,I,164078,35.1590106
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,26821,92.1378092
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,27324,92.0400779
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSEBCH,I,68101,79.3004726
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,PWDOBCH,I,170545,29.5314685
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110124610,Information Technology,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GSEBCO,I,66693,79.7185003
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110135610,Electrical Engg[Electronics and Power],Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,52401,84.3018999
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,33121,90.2494890
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSCH,I,46641,85.9775360
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSTH,I,141661,47.8015007
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOBCH,I,34451,89.8617670
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LOPENH,I,30480,91.0675835
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,33998,90.0175917
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOBCO,I,43907,86.9651776
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,LNT1O,I,113763,61.6834321
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GOPENH,I,47217,85.9058498
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,GSEBCH,I,165348,33.0802795
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,HOME_TO_HOME,LSEBCH,I,138908,49.4020979
2025,4,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Government,Sant Gadge Baba Amravati University,OTHER_TO_OTHER,GOPENO,I,68869,78.8357161
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,GOPENS,I,67472,79.6033896
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,GSCS,I,109255,63.4714222
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,GVJS,I,91698,70.7504568
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,LOPENS,I,68476,79.0279720
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,LOBCS,I,84135,73.5570613
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,GOPENS,I,31712,90.6674583
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,GVJS,I,73837,77.1296846
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,GNT2S,I,53726,83.8802370
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,GOBCS,I,33832,90.0449693
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,LOPENS,I,18162,94.7692308
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,54993,83.4741816
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,GOPENS,I,34966,89.7089209
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,GVJS,I,78118,75.6075065
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,GNT2S,I,49177,85.2215842
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,GOBCS,I,36969,89.1256809
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524610,Information Technology,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,79823,75.1927485
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Government,Sant Gadge Baba Amravati University,STATE,GOPENS,I,30574,91.0510720
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Government,Sant Gadge Baba Amravati University,STATE,GSCS,I,62903,81.0133535
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Government,Sant Gadge Baba Amravati University,STATE,GSEBCS,I,71765,78.1688442
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Government,Sant Gadge Baba Amravati University,STATE,LOPENS,I,32088,90.6221224
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Government,Sant Gadge Baba Amravati University,STATE,LSCS,I,76849,76.2716859
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Government,Sant Gadge Baba Amravati University,STATE,LSEBCS,I,61229,81.3270637
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526310,Artificial Intelligence (AI) and Data Science,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,106898,64.3871019
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526710,Computer Science and Engineering (IoT),Government,Sant Gadge Baba Amravati University,STATE,LSEBCS,I,118409,59.3210117
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526710,Computer Science and Engineering (IoT),Government,Sant Gadge Baba Amravati University,STATE,TFWS,I,31206,90.8739909
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110526710,Computer Science and Engineering (IoT),Government,Sant Gadge Baba Amravati University,STATE,EWS,I,96471,68.9620341
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,GOPENS,I,49976,85.0571556
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,GNT2S,I,78509,75.4880541
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,GSEBCS,I,101638,66.4263323
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,LSCS,I,75881,76.7635852
2025,4,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110537210,Electronics and Telecommunication Engg,Government,Sant Gadge Baba Amravati University,STATE,EWS,I,116659,60.4221150
